GeneA	GeneB	Class	From	Recs.add	Recs.sub	EssgCom	GOSemSim_MF	GOSemSim_BP	GOSemSim_CC	GeneMANIAGG	HI.add	HI.sub	BioDis	LofIn.add	LofIn.sub	BioGRIDPP	STRINGPP	REAC_FI	PS_2DbJacSim	HighexpPer	Abundance.add	Abundance.sub	COXPRESdbMRvalue	DOSemSim
NOD2	SCN5A	0	DIDA_NDI	0.951154	0.435516	1	0.628	0.27	0.651	0	0.361	0.123	0.035189	0.995748	0.995748	0	0	0	0	0.0714	1e-06	0	0.5112	0.449
OCA2	HNF1A	0	DIDA_NDI	0.36891624	0.14501649	2	0.473	0.126	0.561	0	0.953	0.747	0.263981	0.969659	0.969659	0	0	0	0	0	2e-06	3e-06	0.4379	0.33
TRAPPC9	WNT10A	0	DIDA_NDI	0.34762946	0.109457925	0	0.602	0.423	0.162	0	0.338	0.052	0.102753	0.010175	0.010164	0	0	0	0	0.0769	9.5e-05	0.000115	0.4631	0.329
GDF9	KCNH2	0	DIDA_NDI	0.53554803	0.22103351	1	0.352	0.22	0.219	0	0.81	0.584	0.054895	0.996063	0.996039	0	0	0	0	0.1538	9e-06	4e-06	0.4981	0.531
SLC3A1	DYNC2H1	0	DIDA_NDI	0.53856	0.326069	1	0.355	0.235	0.404	0	0.23	0.03	0.052784	0	0	0	0	0	0	0	0.0011453038	0.0019770656	0.4986	0.569
FZD4	ADGRV1	0	DIDA_NDI	0.46728578	0.19030078	0	0.686	0.334	0.54	0	0.5813984	0.25303748	0.071262725	0.6845034	0.41219926	0	0	0	0.0714	0.0556	4e-06	7e-06	0.4289	0.306
LRP5	USH2A	0	DIDA_NDI	0.44562763	0.15243942	1	0.571	0.447	0.46	0	0.195	0.063	0.0929	0.998356	0.998356	0	0.247	0	0	0.0435	2e-06	1e-06	0.5509	0.313
WHRN	POLG	0	DIDA_NDI	0.42680007	0.15665507	1	1	0.095	0.364	0	0.6611431	0.28269038	0.07882001	0.8022008	0.45675176	0	0	0	0	0.2222	5.1e-05	9e-06	0.4205	0.322
DSP	WNT10A	0	DIDA_NDI	0.572611	0.166662	1	0.371	0.458	0.257	0	0.77	0.38	0.062285	1.010071	0.989732	0	0	0	0	0.4	0.000844	0.001444	0.4952	0.594
CHD7	GDF9	0	DIDA_NDI	0.44655854	0.15660329	1	0.577	0.388	0.125	0	0.234	0.008	0.054895	1.000012	0.999988	0	0	0	0	0	1.4e-05	6e-06	0.5556	0.411
BBS12	SLC3A1	0	DIDA_NDI	0.60515	0.25948	0	1	0.096	0	0	0.178	0.082	0.101345	0	0	0	0	0	0	0	7e-06	5e-06	0.4758	0.558
PARK7	USH2A	0	DIDA_NDI	0.34697542	0.11107434	0	0.538	0.166	0.478	0	0.325	0.067	0.094307	0.903949	0.903949	0	0	0	0	0.1538	0.009208	0.016334	0.5211	0.212
USH1C	RBM20	0	DIDA_NDI	0.33751264	0.11235918	0	0.367	0.215	0.506	0	0.379	0.245	0.098997295	0.51254237	0.4116022	0	0	0	0	0	8e-06	4e-06	0.5457	0.145
UNC13D	NPHS1	0	DIDA_NDI	0.695225	0.374927	1	0.795	0.109	0.283	0	0.5657785	0.2240473	0.0929	0	0	0	0	0	0	0	0.000853	0.001335	0.2649	0.328
TRAPPC9	BBS9	0	DIDA_NDI	0.4051781	0.14479412	0	1	0.271	0.511	0	0.462	0.176	0.062377	6e-06	6e-06	0	0	0	0	0.3077	0.000207	8.4e-05	0.1793	0.21
KRT14	ADGRV1	0	DIDA_NDI	0.6156986	0.26621103	1	0.536	0.311	0.523	0	0.6447782	0.29562065	0.058559757	0.63882166	0.46978033	0	0	0	0	0	0.003136	0.005564	0.6375	1
WNT10A	CEP152	0	DIDA_NDI	0.302961	0.102988	0	0.506	0.177	0.139	0	0.334	0.056	0.087833	0.010169	0.010169	0	0	0	0	0.1667	1.8e-05	2.2e-05	0.5177	0.63
BBS4	CPT2	0	DIDA_NDI	0.429047	0.226453	1	0.106	0.179	0.414	0	0.222	0.008	0.054808	0.000141	0.000141	0	0	0	0	0.0588	0.001041	0.001838	0.2266	0.428
BBS9	CPT2	0	DIDA_NDI	0.302146	0.099552	0	0.183	0.107	0.406	0	0.434	0.204	0.090085	0	0	0	0	0	0	0.0526	0.001166	0.001617	0.4986	0.517
NLRP3	TTN	0	DIDA_NDI	0.489306	0.279058	1	0.612	0.313	0.57	5.9075796e-06	0.674	0.03	0.050673	0.447263	0.447263	0	0	0	0	0	0.000266	0.000463	0.4344	0.215
PDE3A	CHD7	0	DIDA_NDI	0.286345	0.007043	1	0.544	0.254	0.413	0	0.204	0.038	0.052784	1.106612	0.893388	0	0	0	0	0.0667	6.7e-05	8.9e-05	0.4719	0
GJB3	TTN	0	DIDA_NDI	0.548199	0.220165	2	0.141	0	0.432	1.3722004e-06	0.458	0.246	0.101345	0.002733	0.002733	0	0	0	0	0	0.000269	0.000458	0.5235	0.329
LAMB3	CPT2	0	DIDA_NDI	0.428109	0.225515	1	0.136	0.119	0.094	0	0.201	0.029	0.052784	0	0	0	0	0	0	0.2632	0.001088	0.001756	0.5526	0.327
LAMB3	CEP152	0	DIDA_NDI	0.426799	0.226826	1	0.641	0.274	0.118	0	0.225	0.053	0.050673	0	0	0	0	0	0	0.05	5.2e-05	8.2e-05	0.5464	0.63
PYGM	RAB27A	0	DIDA_NDI	0.518201	0.261806	0	0.501	0.119	0.593	0	1.143	0.183	0.0929	8.2e-05	8.2e-05	0	0	0	0	0	0.007288	0.011317	0.6038	0.493
LAMB3	SLC26A4	0	DIDA_NDI	0.765629	0.112005	1	0.143	0.159	0.188	0	0.49	0.318	0.054895	0	0	0	0	0	0	0.0667	0.0018473137	0.0021340617	0.4375	0.31
PYGM	CHD7	0	DIDA_NDI	0.267849	0.011453	1	0.586	0.098	0.397	0	0.601	0.359	0.095715	1	1	0	0	0	0	0	0.006842	0.012109	0.4091	0.379
KRT5	POLG	0	DIDA_NDI	0.936794	0.253087	2	0.566	0.118	0.522	0	0.993	0.583	0.117741	0.469369	0.469286	0	0	0	0	0.125	0.003179	0.00554	0.4689	0.304
ITGA7	LAMB3	0	DIDA_NDI	0.693165	0.039541	2	1	0.626	0.195	0.00019	0.318	0.146	0.006334	0	0	0	0.654	1	0	0.0357	0.000147	8.7e-05	0.3867	0.523
BAAT	DYNC2H1	0	DIDA_NDI	0.21202	0.000472	1	0.344	0.301	0.439	0	0.143	0.057	0.10974886	8e-06	8e-06	0	0	0	0	0	0.00095575704	0.0016872372	0.6377	0
SCN1A	ADGRV1	0	DIDA_NDI	0.66129494	0.24279217	1	0.062	0.296	0.477	0	0.6564768	0.2596354	0.056094352	0.6835038	0.34602523	0	0.415	0	0	0.3889	1e-06	1e-06	0.2435	1
DYNC2H1	EYS	0	DIDA_NDI	0.190091	0.022401	1	0.323	0.129	1	0	0.29706562	0.12829278	0.167309	0	0	0	0	0	0	0	0.0010831539	0.0018614298	0.513	0.139
ABCC6	ADGRV1	0	DIDA_NDI	0.62388444	0.246233	0	0.233	0.188	0.593	0	0.5873556	0.26787844	0.0800811	0.57058895	0.3796973	0	0	0	0	0.0667	5e-06	8e-06	0.364	0.63
NEXN	LRP5	0	DIDA_NDI	0.206536	0.001349	1	0.393	0.281	0.456	0	0.226	0.094	0.085139	0.998359	0.998352	0	0	0	0	0.4091	0.00042	0.00074	0.5136	0
PYGM	COL4A4	0	DIDA_NDI	0.377211	0.120816	0	0.203	0.161	0.292	0	0.564	0.396	0.054895	0	0	0	0	0	0	0	0.006875	0.01205	0.3696	0.349
NOD2	MYH7B	0	DIDA_NDI	1.017234	0.369436	0	0.44798595	0.30004734	0.48972717	0	0.244	0.006	0.026628	0	0	0	0	0	0.0769	0	2.2e-05	3.9e-05	0.5051	0.3576168
PDE3A	USH2A	0	DIDA_NDI	0.29592043	0.093718365	0	0.592	0.275	0.784	0	0.212	0.046	0.095715	0.106612	0.106612	0	0	0	0	0.0625	5.9e-05	0.000103	0.3889	0
WNT10A	KCNH2	0	DIDA_NDI	0.500573	0.094623	1	0.307	0.221	0.194	0	0.892	0.502	0.054895	1.006221	0.985882	0	0	0	0	0.0526	1.8e-05	2e-05	0.3277	0.469
CAV3	TJP2	0	DIDA_NDI	0.80688	0.307042	1	0.601	0.296	0.596	0	0.657	0.053	0.025336	0.339837	0.339836	0	0	0	0	0.1053	0.000507	0.00082	0.5506	0
PCDH15	PROKR2	0	DIDA_NDI	0.312153	0.044697	1	0	0.191	0.581	0	0.351	0.059	0.104733	0.000669	0.000669	0	0	0	0	0	1e-06	2e-06	0.536	0.606
ITGA7	COL4A4	0	DIDA_NDI	0.615367	0.117339	1	0.262	0.541	0.205	0.00026	0.316	0.148	0.006334	0	0	0	0.665	1	0	0.1429	0.00014	1e-04	0.4282	0.188
DSP	COL4A3	0	DIDA_NDI	0.709453	0.029819	1	0.695	0.343	0.433	0	0.869	0.281	0.028855	0.999977	0.999826	0	0	0	0	0	0.000864	0.001407	0.4471	0.373
USH1C	PDE3A	0	DIDA_NDI	0.315695	0.022308	0	0.586	0.241	1	0	0.15	0.016	0.093463	0.106612	0.106612	0	0	0	0	0.1111	6.4e-05	9.5e-05	0.4095	0
USH1C	BBS4	0	DIDA_NDI	0.496751	0.158748	1	0.658	0.49	0.521	0	0.174	0.04	0.065794	0.000141	0.000141	0	0	0	0	0	8e-06	5e-06	0.5226	1
FGG	BBS9	0	DIDA_NDI	0.552444	0.150746	1	0.77	0.183	0.399	0	0.654	0.016	0.090085	0.079294	0.079294	0	0	0	0	0	0.029877	0.052558	0.502	0.22
EYS	CDH23	0	DIDA_NDI	0.286921	0.119231	0	0.477	0.212	0.139	0	0.40604407	0.1686753	0.137478	0.050693	0.050693	0	0.368	0.09910966	0	0	4e-06	4e-06	0.551	0.737
SMC1B	ADGRV1	0	DIDA_NDI	0.32434282	0.109789275	0	0	0	0.377	0	0.42505068	0.19652458	0.12575234	0.4601311	0.39176214	0	0	0	0	0	5e-06	8e-06	0.5622	0
SCN1A	USH2A	0	DIDA_NDI	0.41530564	0.14018103	1	0.062	0.252	0.447	0	0.345	0.087	0.054895	1	1	0	0	0	0	0.1	2e-06	0	0.1389	0.318
LAMA1	CEP152	0	DIDA_NDI	0.48501554	0.16573715	1	0.736	0.247	0.127	0	0.29	0.012	0.050673	0	0	0	0	0	0	0.5	1.1e-05	9e-06	0.3916	1
WDR11	USH2A	0	DIDA_NDI	0.39291713	0.14364778	0	1	0.454	0.451	0	0.51333034	0.21049723	0.097171	0.070328	0.070328	0	0	0	0	0.1111	0.000178	0.000313	0.5354	0.391
PDX1	CDH23	0	DIDA_NDI	0.806357	0.400205	1	0.262	0.176	0.268	0	0.425	0.123	0.0693	0.573609	0.472223	0	0	0	0	0.0556	1.3e-05	1.1e-05	0.0913	0.488
SCN5A	CAV3	0	DIDA_NDI	0.81478	0.299142	1	0.547	0.556	0.737	0.00029	0.597	0.113	0.008797	1.335584	0.655911	1	0.822	0.64	0	0.2222	2.3e-05	3.9e-05	0.2307	0.736
SCN1A	TTN	0	DIDA_NDI	0.598267	0.170097	2	0.062	0.267	0.607	5.867882e-06	0.568	0.136	0.052784	1	1	0	0	0	0	0	0.000264	0.000465	0.4437	0.222
PRKN	EYS	0	DIDA_NDI	0.3510588	0.12509649	0	0.477	0.073	0.244	0	0.47779316	0.22602884	0.11282916	0.5487314	0.38078555	0	0	0	0	0	1.3e-05	2e-05	0.491	0.142
PSMB8	SLC26A4	0	DIDA_NDI	0.45072958	0.15332554	0	0.11	0.183	0.396	0	0.832	0.024	0.108701	0.012003	0.012003	0	0	0	0	0	0.0017697407	0.002633915	0.5367	0.391
TTN	DISP1	0	DIDA_NDI	0.496017	0.272347	1	0.569	0.265	0.214	4.0350537e-06	0.49	0.214	0.090085	4e-06	4e-06	0	0	0	0	0	0.000265	0.000463	0.4427	0.284
SLC3A1	SPRY4	0	DIDA_NDI	0.574216	0.290413	1	1	0.098	0.222	0	1.031	0.771	0.062563	0.10992	0.10992	0	0	0	0	0	2.1e-05	2e-05	0.605	0.467
ATP2B2	PROKR2	0	DIDA_NDI	0.314185	0.04673	1	0.143	0.201	0.453	0	0.804	0.512	0.052784	1.000591	0.999252	0	0	0	0	0	7.5e-05	0.000134	0.4645	0.23
MYO7A	TEK	0	DIDA_NDI	0.441135	0.236498	1	0.47	0.26	0.364	0	0.993	0.779	0.060174	0.999993	0.999993	0	0	0	0	0.2	1.4e-05	2e-06	0.3924	0.349
TRAPPC9	SLC26A4	0	DIDA_NDI	0.5281617	0.19266939	0	0.124	0.168	0.241	0	0.547	0.261	0.108383	6e-06	6e-06	0	0	0	0	0.125	0.0011904397	0.001987339	0.5243	1
ATP2B2	RBM20	0	DIDA_NDI	0.43359238	0.1610638	0	0.367	0.196	0.506	0	0.97	0.346	0.07806725	0.98418075	0.49439722	0	0	0	0	0	7.9e-05	0.000128	0.4856	0.13
GGCX	CHD7	0	DIDA_NDI	0.279479	0.000176	2	0.158	0.198	0.401	0	0.243	0.001	0.090085	1	1	0	0	0	0	0.2	2.7e-05	1.8e-05	0.5798	0.162
FZD4	CDH23	0	DIDA_NDI	0.412781	0.006629	0	1	0.15	0.381	0	0.571	0.023	0.0693	0.97148	0.870094	0	0.207	0	0	0.25	7e-06	2e-06	0.5561	0.493
TRAPPC9	PCARE	0	DIDA_NDI	0.32007313	0.1102921	0	0	0.237	0.324	0	0.4506518	0.22369628	0.09684172	0.5035998	0.3788677	0	0	0	0	0.064532876	8e-05	0.000141	0.5177	0.055
DISP1	PINK1	0	DIDA_NDI	0.288129	0.064459	1	0.444	0.166	0.324	0	0.256	0.02	0.054895	5e-06	4e-06	0	0	0	0	0.0833	5e-06	2e-06	0.4391	0.288
PRKN	UNC13D	0	DIDA_NDI	0.49634528	0.2012254	0	0.636	0.158	0.634	0	0.6926627	0.334675	0.072624795	0.7868364	0.53764516	0	0	0	0	0	0.000815	0.001403	0.7391	0.424
LAMB3	ADGRV1	0	DIDA_NDI	0.5233648	0.21853533	1	0.52	0.31	0.294	0	0.5782564	0.26195368	0.074643105	0.5943835	0.43149394	0	0	0	0	0	4.9e-05	8.7e-05	0.5612	0.63
DSP	TEK	0	DIDA_NDI	0.471955	0.267318	2	0.464	0.383	0.599	0	1.461	0.311	0.057007	1.999894	9.1e-05	0	0	0	0	0	0.000835	0.001459	0.4782	0.419
UNC13D	ABCC6	0	DIDA_NDI	0.48792678	0.19427654	0	0.234	0.318	0.531	0	0.192	0.022	0.059921	1e-06	1e-06	0	0	0	0	0.1176	0.000807	0.001416	0.5514	0.278
GJB2	PROKR2	0	DIDA_NDI	0.639421	0.371965	2	0.117	0.358	0.799	0	0.548	0.256	0.057007	0.000669	0.000669	0	0	0	0	0	2e-06	4e-06	0.5296	0.321
ATP2B2	RP1L1	0	DIDA_NDI	0.4164202	0.16200869	0	0	0.343	0.262	0	0.737	0.579	0.091988	0.6510724	0.50998986	0	0	0	0	0	7.5e-05	0.000134	0.47	0.204
BBS2	CDH23	0	DIDA_NDI	0.298564	0.107589	0	1	0.366	0.556	0	0.421	0.127	0.095715	0.050693	0.050693	0	0.216	0	0	0.0556	2.4e-05	3e-05	0.5118	0.687
GJB2	MYO7A	0	DIDA_NDI	0.844509	0.166877	1	0.482	0.231	0.382	0	0.509	0.295	0.108383	0	0	0	0.706	0	0	0	1e-05	9e-06	0.5145	0.575
OCA2	CPT2	0	DIDA_NDI	0.467511	0.264916	1	0.136	0.218	0.538	0	0.218	0.012	0.361647	0	0	0	0	0	0	0.087	0.001039	0.001843	0.5757	0.219
COL4A3	ADGRV1	0	DIDA_NDI	0.61077076	0.25785127	0	0.467	0.443	0.349	0	0.6312724	0.27261806	0.054439344	0.6322183	0.39005178	0	0	0	0	0.1111	3.6e-05	6.3e-05	0.3747	1
BBS7	DSP	0	DIDA_NDI	0.549127	0.190145	1	0.599	0.358	0.556	0	0.735	0.415	0.0929	1.00108	0.998723	0	0	0	0	0.0526	0.000832	0.001463	0.4902	0.43
NPHS1	CYP1B1	0	DIDA_NDI	1.154828	0.084676	2	0.332	0.223	0.233	0	0.71308225	0.27481177	0.054895	0.000296	0.000296	0	0	0	0	0	0.0015322671	0.0018338538	0.5346	0.293
DYNC2H1	PSMB8	0	DIDA_NDI	0.46341208	0.18149978	1	0.497	0.199	0.553	0	0.528	0.328	0.066297	0.012003	0.012003	0	0	0	0	0.15	0.0011824556	0.001984535	0.6025	0.531
WHRN	SLC7A9	0	DIDA_NDI	0.370222	0.13457148	0	1	0.191	0.532	0	0.5475642	0.24200307	0.08585426	0.68744904	0.41004923	0	0	0	0	0	2.3e-05	4.1e-05	0.3778	0
KRT5	CAV3	0	DIDA_NDI	1.151901	0.037979	1	0.657	0.203	0.53	0	1.143	0.433	0.052784	0.809164	0.129491	0	0	0	0	0.0833	0.003173	0.00555	0.5153	0.405
PDZD7	BBS4	0	DIDA_NDI	0.438146	0.217353	1	1	0.306	0.491	0	0.306	0.092	0.095715	0.722911	0.722629	0	0	0	0	0	9e-06	7e-06	0.6145	0.635
PRKN	TTN	0	DIDA_NDI	0.45126602	0.17377901	1	0.7	0.346	0.54	1.2723743e-05	0.733784	0.31449866	0.06781435	0.9153525	0.4473689	0	0	0	0	0.1875	0.000275	0.000446	0.3137	0.262
PRKN	SLC7A9	0	DIDA_NDI	0.3636678	0.13663834	0	0.581	0.164	0.303	0	0.5619001	0.26627403	0.09349715	0.66712356	0.4162656	0	0	0	0	0	1.2e-05	2.1e-05	0.4179	0
SLC3A1	USH2A	0	DIDA_NDI	0.41010687	0.13648006	0	0.517	0.16	0.443	0	0.259	0.001	0.101345	0	0	0	0	0	0	0	6e-06	8e-06	0.3989	0.48
PCARE	BBS4	0	DIDA_NDI	0.6010345	0.21792468	1	0	0.336	0.476	0	0.73469925	0.3041867	0.0700039	0.7833618	0.4206264	0	0.349	0.08739622	0	0.12429409	3e-06	4e-06	0.5192	0.513
NLRP3	ADGRV1	0	DIDA_NDI	0.6021731	0.2561665	0	0.583	0.273	0.493	6.3e-05	0.6382261	0.2841482	0.06109923	0.63721824	0.43503055	0	0	0	0	0	3e-06	3e-06	0.5168	1
WNT10A	SLC26A4	0	DIDA_NDI	0.641791	0.235842	0	0.077	0.152	0.227	0	0.599	0.209	0.09853	0.010169	0.010169	0	0	0	0	0	0.0012805443	0.0020060784	0.673	0.332
SPRY4	CHD7	0	DIDA_NDI	0.281552	0.00225	2	1	0.099	0.301	0	1.022	0.78	0.090085	1.10992	0.89008	0	0.268	0	0	0.0667	2.5e-05	1.4e-05	0.4444	0.306
CPT2	NPHS1	0	DIDA_NDI	0.636373	0.433779	1	0.106	0.095	0.22	0	0.5641949	0.31668797	0.023929	0	0	0	0	0	0	0.1818	0.001089	0.001753	0.5733	0.488
SCN1A	PDE3A	0	DIDA_NDI	0.360779	0.067392	1	0.062	0.233	0.502	0	0.299	0.133	0.054895	1.106612	0.893388	0	0	0	0	0	6e-05	0.000103	0.4439	0
TRAPPC9	SCN5A	0	DIDA_NDI	0.42141956	0.1504442	1	1	0.207	0.365	5.4e-05	0.385	0.099	0.062285	0.995753	0.995742	0	0	0	0	0.0909	8e-05	0.000141	0.465	0.329
BBS12	DYNC2H1	0	DIDA_NDI	0.279081	0.066589	1	0.69	0.227	0	9.6e-05	0.148	0.052	0.0929	0	0	0	0.184	0	0	0.5385	0.0010726212	0.0016841799	0.1811	0.56
KRT5	MYH7B	0	DIDA_NDI	0.918839	0.271042	1	0.4067875	0.26888177	0.5234521	0	0.913	0.663	0.058677	0.469328	0.469328	0	0	0	0	0	0.003173	0.00555	0.508	0.4391734
CDK5RAP2	MYO7A	0	DIDA_NDI	0.423491	0.254142	1	0.695	0.32	0.518	0	0.142	0.072	0.060174	0	0	0	0	0	0	0.1875	2.4e-05	1.6e-05	0.5007	0.38
BBS2	POLG	0	DIDA_NDI	0.437341	0.246366	1	0.569	0.101	0.485	0	0.352	0.058	0.158009	4.1e-05	4.1e-05	0	0	0	0	0.25	4.8e-05	1.4e-05	0.3749	0.395
PCDH15	PCARE	0	DIDA_NDI	0.43473512	0.14726877	0	0	0.123	0.603	0	0.5992948	0.23141755	0.07881783	0.65685076	0.34227413	0	0.48	0.13893688	0	0.15796196	2e-06	2e-06	0.3714	0.234
OCA2	USH1C	0	DIDA_NDI	0.535215	0.197212	1	0.623	0.177	0.446	0	0.17	0.036	0.3694	0	0	0	0	0	0	0	5e-06	9e-06	0.2934	0.306
CEP290	SLC26A4	0	DIDA_NDI	0.749506	0.128127	1	0.113	0.258	0.317	0	0.784	0.024	0.095715	0	0	0	0	0	0	0.1538	0.0014943453	0.0022295266	0.4645	0.417
STX11	USH1C	0	DIDA_NDI	0.352234	0.014231	0	0.864	0.266	0.517	0	0.25	0.116	0.083104	0.020026	0.020026	0	0	0	0	0	0.001012	0.001778	0.6204	0
TTN	LAMA1	0	DIDA_NDI	0.47010973	0.18108857	2	0.641	0.314	0.343	1.1087021e-05	0.503	0.201	0.050673	0	0	0	0.164	0	0	0	0.000271	0.000453	0.5176	0.246
STX11	CDH23	0	DIDA_NDI	0.386309	0.019844	0	1	0.178	0.382	0	0.457	0.091	0.118437	0.070719	0.030667	0	0	0	0	0.1111	0.00101	0.001781	0.3191	0
ITGA7	CPT2	0	DIDA_NDI	0.46765	0.265056	1	0.106	0.119	0.281	0	0.347	0.117	0.052784	0	0	0	0	0	0	0	0.001137	0.001669	0.3784	0.207
OCA2	USH2A	0	DIDA_NDI	0.18078676	0	1	0.622	0.254	0.387	0	0.232	0.026	0.467758	0	0	0	0	0	0	0.05	1e-06	1e-06	0.3494	0.191
LAMB3	LAMA1	0	DIDA_NDI	0.58464766	0.20467237	2	0.93	0.708	0.82	0.00034	0.237	0.065	0.022521	0	0	1	0.946	0.98	0.3333	0	5.7e-05	7.3e-05	0.3828	0.63
KCNH2	CDH23	0	DIDA_NDI	0.500674	0.094522	1	1	0.289	0.335	0	0.971	0.423	0.062285	1.046744	0.945358	0	0	0	0	0.4375	7e-06	0	0.4377	0.454
SCN5A	MAN1B1	0	DIDA_NDI	0.4214117	0.14790064	1	0.188	0.109	0.556	0	0.533	0.049	0.049364	0.99575	0.995745	0	0	0	0	0.1429	5.5e-05	9.6e-05	0.5739	0.208
JUP	KCNH2	0	DIDA_NDI	0.635226	0.04003	2	0.553	0.331	0.469	0	1.686	0.292	0.058961	1.033586	0.958517	0	0.356	0	0	0	0.000973	0.001714	0.4518	0.54
TRIM63	PDE3A	0	DIDA_NDI	0.534726	0.241338	0	0.586	0.435	0.784	0	0.193	0.027	0.062751	0.106612	0.106612	0	0	0	0	0.1538	6.3e-05	9.7e-05	0.3028	0
SCN5A	ATP2B2	0	DIDA_NDI	0.438277	0.077362	1	0.554	0.456	0.501	0	0.9	0.416	0.025336	1.995669	0.004174	0	0.31	0	0	0	7.6e-05	0.000133	0.3472	0.353
MAN1B1	DISP1	0	DIDA_NDI	0.34618992	0.118773624	0	0.228	0.081	0.318	0	0.429	0.153	0.084314	7e-06	2e-06	0	0	0	0	0.2	5.7e-05	9.3e-05	0.3766	0.201
LRP5	LAMA1	0	DIDA_NDI	0.6039841	0.22034392	2	0.541	0.453	0.316	0	0.217	0.085	0.052784	0.998356	0.998356	0	0.201	0	0.0667	0.0952	9e-06	1.2e-05	0.4244	1
MYO7A	PSMB8	0	DIDA_NDI	0.43670455	0.16077901	0	0.64	0.196	0.534	0	0.535	0.321	0.110803	0.012003	0.012003	0	0	0	0	0.2	0.00205	0.003611	0.5162	0.545
SLC3A1	F5	0	DIDA_NDI	0.42687038	0.16413015	1	1	0.315	0.623	0	0.277	0.017	0.0929	0	0	0	0	0	0	0	0.001113	0.001957	0.4091	0.356
DYNC2H1	MYH7B	0	DIDA_NDI	0.430144	0.217653	1	0.39910498	0.23286459	0.4459063	0	0.225	0.025	0.054721	0	0	0	0.2	0	0.0556	0.0625	0.00117863	0.0019182587	0.5951	0.08837172
SCN1A	MAN1B1	0	DIDA_NDI	0.37245515	0.12292658	1	0.035	0.084	0.438	0	0.507	0.075	0.09328	1.000003	0.999997	0	0	0	0	0.08	5.6e-05	9.6e-05	0.5588	0.175
SLC3A1	CEP290	0	DIDA_NDI	0.743004	0.121625	1	0.52	0.192	0.391	0	0.51	0.25	0.0929	0	0	0	0	0	0	0	9e-06	2e-06	0.4043	0.608
JUP	CDH23	0	DIDA_NDI	0.540704	0.134552	1	1	0.221	0.303	0	1.263	0.715	0.011839	0.088227	0.013158	0	0.199	0	0	0	0.000973	0.001715	0.5242	0.397
GNRHR	TTN	0	DIDA_NDI	0.620411	0.147953	1	0.122	0.278	0.274	1.4256704e-05	0.697	0.007	0.050673	0.013968	0.013968	0	0	0	0	0	0.000265	0.000463	0.2618	0.236
WHRN	DYNC2H1	0	DIDA_NDI	0.563237	0.21640605	1	0.69	0.285	0.454	0	0.82683367	0.3354993	0.051247615	0.96145326	0.5036255	0	0	0	0	0.3529	0.0013303446	0.0020294066	0.4292	0.861
SCN5A	CDK5RAP2	0	DIDA_NDI	0.342494	0.173145	2	0.602	0.272	0.467	0	0.277	0.207	0.023929	0.995748	0.995748	0	0	0	0	0.1333	1.7e-05	2.9e-05	0.4986	0.38
MYO7A	MKKS	0	DIDA_NDI	0.644598	0.033034	1	0.666	0.384	0.55	0	0.55	0.336	0.072348	0	0	0	0	0	0	0.1	1e-05	9e-06	0.5141	0.572
TTN	CHD7	0	DIDA_NDI	0.523833	0.244531	2	0.588	0.326	0.509	1.7222235e-05	0.473	0.231	0.041786	1	1	0	0.209	0	0	0	0.000272	0.000452	0.3461	0.341
CHD7	F5	0	DIDA_NDI	0.4226953	0.14605176	2	1	0.222	0.439	0	0.268	0.026	0.050673	1	1	0	0	0	0	0	0.001116	0.00195	0.3857	0.451
TTN	NPHS1	0	DIDA_NDI	0.919258	0.150894	2	0.603	0.292	0.37	1.8695015e-05	0.6436673	0.15277323	0.023929	0	0	0	0	0	0.5333	0	0.000314	0.000378	0.4587	0.215
COL4A4	GDF9	0	DIDA_NDI	0.42766383	0.15179136	0	0.166	0.299	1	0	0.197	0.029	0.052784	1.2e-05	1.2e-05	0	0	0	0	0	4.7e-05	6.4e-05	0.5127	0.417
LRP5	SLC26A4	0	DIDA_NDI	0.542759	0.334874	1	0.103	0.171	0.504	0	0.47	0.338	0.095715	0.998356	0.998356	0	0	0	0	0.0526	0.0012339795	0.0021122752	0.5513	0.454
NOD2	COL4A4	0	DIDA_NDI	0.942349	0.444321	0	0.204	0.137	0.351	0	0.203	0.035	0.052784	0	0	0	0	0	0	0.0556	4.2e-05	7.3e-05	0.57	0.275
TYR	TTN	0	DIDA_NDI	1.277333	0.508969	2	0.602	0.172	0.512	2.5688954e-05	0.594	0.11	0.069675	0	0	0	0.151	0	0	0	0.000266	0.000462	0.4148	0.265
MYH7	MYH7B	0	DIDA_NDI	0.491539	0.156258	0	0.95256895	0.5534798	0.7637387	0.00027	0.565	0.315	0.009384	0.000146	0.000146	0	0.595	0	1	0.6	0.001821	0.003151	0.1492	0.21112692
TRIM54	TTN	0	DIDA_NDI	0.520564	0.2478	1	0.612	0.266	0.596	7.622434e-05	0.461	0.243	0.006334	1e-06	1e-06	0	0.622	0	0	0.75	0.000275	0.000446	0.2952	0
HMBS	TTN	0	DIDA_NDI	1.075467	0.307103	2	0.322	0.145	0.531	3.5120647e-06	0.648	0.056	0.102753	0.944814	0.944814	0	0	0	0	0	0.0040661357	0.0056854743	0.5317	0.092
MAN1B1	BBS4	0	DIDA_NDI	0.3492521	0.11354878	1	0.228	0.159	0.378	0	0.398	0.184	0.086843	0.000144	0.000138	0	0	0	0	0.3571	5.7e-05	9.3e-05	0.2541	0.193
